run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
aigciqa2023__rn50__split42__logo_Controlnet__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,cc_joint,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.453727671688661,0.051602697905139744,0.453727671688661
aigciqa2023__rn50__split42__logo_Controlnet__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,ridge_matched,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005
aigciqa2023__rn50__split42__logo_Controlnet__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,sample_joint,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107
aigciqa2023__rn50__split42__logo_Controlnet__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,uncentered_joint,10.0,3.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.44906204396409016,0.051323370332762776,0.44906204396409005
aigciqa2023__rn50__split42__logo_Controlnet__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,sample_at_cc,3.0,0.3,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.4305137532109575,0.45372767168866107,0.051602697905139744,0.45372767168866107
aigciqa2023__rn50__split42__logo_Controlnet__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,uncentered_at_cc,3.0,0.3,0.42722460765379777,0.42722460765379777,0.42722460765379777,0.42722460765379777,0.42722460765379777,0.4501494085891533,0.05120753070072821,0.45014940858915337
aigciqa2023__rn50__split42__logo_Controlnet__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,centered_only_at_cc,3.0,0.3,0.4172643579022368,0.4172643579022368,0.4172643579022368,0.4172643579022368,0.4172643579022368,0.4380177356461937,0.07569644868822442,0.43801773564619334
aigciqa2023__rn50__split42__logo_DALLE__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,ridge_fixed,10.0,0.0,0.31285096998345197,0.31285096998345197,0.31285096998345197,0.31285096998345197,0.31285096998345197,0.33077920694049795,0.0787140025936848,0.33077920694049795
aigciqa2023__rn50__split42__logo_DALLE__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,cc_alpha10,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319
aigciqa2023__rn50__split42__logo_DALLE__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,ridge_tuned15,1.0,0.0,0.36913469939506066,0.36913469939506066,0.36913469939506066,0.36913469939506066,0.36913469939506066,0.3879523550219141,0.06748762197907544,0.3879523550219141
