key,dataset,seed,backbone,regime,family,delta,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC,heldout
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,ridge_matched,0.01,1.5,0.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.728259352051655,0.06727242339130456,0.728259352051655,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,sample_joint,0.01,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.01,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,cc_joint,0.02,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.735805193094211,0.06669952232396369,0.7358051930942111,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,ridge_matched,0.02,1.5,0.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.728259352051655,0.06727242339130456,0.728259352051655,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,sample_joint,0.02,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.02,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,cc_joint,0.05,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.735805193094211,0.06669952232396369,0.7358051930942111,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,ridge_matched,0.05,1.5,0.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.728259352051655,0.06727242339130456,0.728259352051655,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,sample_joint,0.05,3.0,1.0,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.6806202538765866,0.7358051930942108,0.06669952232396369,0.735805193094211,Unidiffuser
aigciqa2023__rn50__split42__logo_Unidiffuser,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.05,3.0,1.0,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.674575966099788,0.7282593520516546,0.06727242339130456,0.7282593520516546,Unidiffuser
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,cc_joint,0.0,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,ridge_matched,0.0,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,sample_joint,0.0,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.0,10.0,1.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.667093384322253,0.06570822237594622,0.667093384322253,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,cc_joint,0.005,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,ridge_matched,0.005,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,sample_joint,0.005,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.005,10.0,1.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.667093384322253,0.06570822237594622,0.667093384322253,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,cc_joint,0.01,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,ridge_matched,0.01,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,sample_joint,0.01,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.01,10.0,1.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.667093384322253,0.06570822237594622,0.667093384322253,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,cc_joint,0.02,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,ridge_matched,0.02,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,sample_joint,0.02,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.02,10.0,1.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.667093384322253,0.06570822237594622,0.667093384322253,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,cc_joint,0.05,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.0650870402387065,0.7067954445810427,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,ridge_matched,0.05,5.0,0.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6670933843222527,0.06570822237594623,0.6670933843222528,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,sample_joint,0.05,10.0,3.0,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.659150619691373,0.7067954445810426,0.06508704023870651,0.7067954445810426,stable-diffusion
aigciqa2023__rn50__split42__logo_stable-diffusion,AIGCIQA2023,42,RN50,logo,uncentered_joint,0.05,10.0,1.0,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.6232655204095024,0.667093384322253,0.06570822237594622,0.667093384322253,stable-diffusion
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,cc_joint,0.0,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135625,0.054320229153294784,0.5877651186305647,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,ridge_matched,0.0,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,sample_joint,0.0,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,uncentered_joint,0.0,1.0,0.1,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044546,0.05428579688828885,0.5778060699250493,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,cc_joint,0.005,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135625,0.054320229153294784,0.5877651186305647,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,ridge_matched,0.005,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,sample_joint,0.005,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,uncentered_joint,0.005,1.0,0.1,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044546,0.05428579688828885,0.5778060699250493,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,cc_joint,0.01,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135625,0.054320229153294784,0.5877651186305647,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,ridge_matched,0.01,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,sample_joint,0.01,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,uncentered_joint,0.01,1.0,0.1,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044546,0.05428579688828885,0.5778060699250493,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,cc_joint,0.02,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135625,0.054320229153294784,0.5877651186305647,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,ridge_matched,0.02,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,sample_joint,0.02,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,uncentered_joint,0.02,1.0,0.1,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044546,0.05428579688828885,0.5778060699250493,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,cc_joint,0.05,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135625,0.054320229153294784,0.5877651186305647,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,ridge_matched,0.05,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,sample_joint,0.05,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654,
aigciqa2023__rn50__split43,AIGCIQA2023,43,RN50,core,uncentered_joint,0.05,1.0,0.1,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044546,0.05428579688828885,0.5778060699250493,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,cc_joint,0.0,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855565,0.05625083110337141,0.5783124302563594,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,ridge_matched,0.0,0.970873786407767,0.0,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362153,0.05622464648089727,0.5781834774532018,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,sample_joint,0.0,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,uncentered_joint,0.0,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,cc_joint,0.005,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855565,0.05625083110337141,0.5783124302563594,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,ridge_matched,0.005,0.970873786407767,0.0,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362153,0.05622464648089727,0.5781834774532018,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,sample_joint,0.005,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,uncentered_joint,0.005,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,cc_joint,0.01,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855565,0.05625083110337141,0.5783124302563594,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,ridge_matched,0.01,0.970873786407767,0.0,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362153,0.05622464648089727,0.5781834774532018,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,sample_joint,0.01,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,uncentered_joint,0.01,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,cc_joint,0.02,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855565,0.05625083110337141,0.5783124302563594,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,ridge_matched,0.02,0.970873786407767,0.0,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362153,0.05622464648089727,0.5781834774532018,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,sample_joint,0.02,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,uncentered_joint,0.02,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,cc_joint,0.05,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855565,0.05625083110337141,0.5783124302563594,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,ridge_matched,0.05,0.970873786407767,0.0,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362153,0.05622464648089727,0.5781834774532018,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,sample_joint,0.05,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597,
aigciqa2023__rn50__split44,AIGCIQA2023,44,RN50,core,uncentered_joint,0.05,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,cc_joint,0.0,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.05700656981443781,0.6116806092750817,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,ridge_matched,0.0,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,sample_joint,0.0,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,uncentered_joint,0.0,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,cc_joint,0.005,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.05700656981443781,0.6116806092750817,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,ridge_matched,0.005,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,sample_joint,0.005,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,uncentered_joint,0.005,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,cc_joint,0.01,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.05700656981443781,0.6116806092750817,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,ridge_matched,0.01,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,sample_joint,0.01,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,uncentered_joint,0.01,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,cc_joint,0.02,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.05700656981443781,0.6116806092750817,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,ridge_matched,0.02,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,sample_joint,0.02,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,uncentered_joint,0.02,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,cc_joint,0.05,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.05700656981443781,0.6116806092750817,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,ridge_matched,0.05,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,sample_joint,0.05,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824,
aigciqa2023__rn50__split45,AIGCIQA2023,45,RN50,core,uncentered_joint,0.05,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,cc_joint,0.0,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416581,0.06844939438697187,0.46305471547336674,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,ridge_matched,0.0,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,sample_joint,0.0,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416589,0.06844939438697183,0.46305471547336774,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,uncentered_joint,0.0,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,cc_joint,0.005,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416581,0.06844939438697187,0.46305471547336674,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,ridge_matched,0.005,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,sample_joint,0.005,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416589,0.06844939438697183,0.46305471547336774,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,uncentered_joint,0.005,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,cc_joint,0.01,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416581,0.06844939438697187,0.46305471547336674,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,ridge_matched,0.01,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,sample_joint,0.01,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416589,0.06844939438697183,0.46305471547336774,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,uncentered_joint,0.01,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,cc_joint,0.02,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416581,0.06844939438697187,0.46305471547336674,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,ridge_matched,0.02,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,sample_joint,0.02,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416589,0.06844939438697183,0.46305471547336774,
aigciqa2023__rn50__split46,AIGCIQA2023,46,RN50,core,uncentered_joint,0.02,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237,
