run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
agiqa3k__vit_b_32__split46__uncentered_at_cc__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,uncentered_at_cc,3.0,1.0,0.8726298634787184,0.6449003424471723,0.7587651029629454,0.5998439035311197,0.39863327634777856,0.8994233640779448,0.4796853625116667,0.7265488950587479
agiqa3k__vit_b_32__split46__centered_only_at_cc__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,centered_only_at_cc,3.0,1.0,0.8465064680292816,0.6575637018100523,0.752035084919667,0.6258761586858981,0.4269164295058837,0.8494440138379327,0.7218885308829959,0.736364292345556
agiqa3k_full__rn50__split42__ridge_fixed__jointsearch63,AGIQA-3K-full,42,RN50,core,,,ridge_fixed,10.0,0.0,0.8032027878130326,0.5128010266519704,0.6580019072325014,0.5237973488241554,0.18984146390495574,0.862330772882271,0.5252201522943716,0.6825858387473226
agiqa3k_full__rn50__split42__cc_alpha10__jointsearch63,AGIQA-3K-full,42,RN50,core,,,cc_alpha10,10.0,1.0,0.816994354006905,0.542477416369227,0.6797358851880659,0.5534853182846792,0.22635624026882076,0.8684433894171406,0.5156813780136073,0.7068473081337053
agiqa3k_full__rn50__split42__ridge_tuned15__jointsearch63,AGIQA-3K-full,42,RN50,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8460862360435868,0.6093292278539482,0.7277077319487675,0.5629663807830537,0.16152683546956767,0.887308379957779,0.4559163303174177,0.7328575564336415
agiqa3k_full__rn50__split42__cc_joint__jointsearch63,AGIQA-3K-full,42,RN50,core,,,cc_joint,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332
agiqa3k_full__rn50__split42__ridge_matched__jointsearch63,AGIQA-3K-full,42,RN50,core,,,ridge_matched,0.75,0.0,0.8446225336170746,0.6053562125113517,0.7249893730642132,0.5646663278060972,0.17458275726941724,0.8866426961049589,0.4561417628856991,0.7318602675694328
agiqa3k_full__rn50__split42__sample_joint__jointsearch63,AGIQA-3K-full,42,RN50,core,,,sample_joint,1.0,1.0,0.8471449025051028,0.6142271555781712,0.730686029041637,0.5723785732481282,0.18517863469072374,0.8865635263268048,0.45642498714418905,0.7392236338807283
agiqa3k_full__rn50__split42__uncentered_joint__jointsearch63,AGIQA-3K-full,42,RN50,core,,,uncentered_joint,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332
agiqa3k_full__rn50__split42__sample_at_cc__jointsearch63,AGIQA-3K-full,42,RN50,core,,,sample_at_cc,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332
agiqa3k_full__rn50__split42__uncentered_at_cc__jointsearch63,AGIQA-3K-full,42,RN50,core,,,uncentered_at_cc,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332
agiqa3k_full__rn50__split42__centered_only_at_cc__jointsearch63,AGIQA-3K-full,42,RN50,core,,,centered_only_at_cc,1.0,0.0,,,,,,,0.9856831549401679,
agiqa3k_full__rn50__split43__ridge_fixed__jointsearch63,AGIQA-3K-full,43,RN50,core,,,ridge_fixed,10.0,0.0,0.8102405563123981,0.5182197901672652,0.6642301732398317,0.5734550839661806,0.4308592753959209,0.8741435256657556,0.5136179854129387,0.7119270188954079
agiqa3k_full__rn50__split43__cc_alpha10__jointsearch63,AGIQA-3K-full,43,RN50,core,,,cc_alpha10,10.0,30.0,0.8237407580354119,0.5828129600867493,0.7032768590610806,0.6049192752555557,0.43040783361527785,0.8631290287454024,0.5294899812553484,0.7499471627491772
agiqa3k_full__rn50__split43__ridge_tuned15__jointsearch63,AGIQA-3K-full,43,RN50,core,,,ridge_tuned15,0.9090909090909091,0.0,0.8370892517119219,0.5869064036548556,0.7119978276833887,0.5892775975389016,0.40616131663325244,0.8914823695046479,0.4531443141644737,0.7448341288573687
agiqa3k_full__rn50__split43__cc_joint__jointsearch63,AGIQA-3K-full,43,RN50,core,,,cc_joint,1.0,0.1,0.8366955888648205,0.5852341911249294,0.710964889994875,0.5902508008119116,0.4081872192458089,0.8911702656573897,0.45382323404980907,0.7448916501032188
agiqa3k_full__rn50__split43__ridge_matched__jointsearch63,AGIQA-3K-full,43,RN50,core,,,ridge_matched,0.5,0.0,0.8382518835959453,0.5926697203992282,0.7154608019975868,0.5834750616594352,0.4027526550946653,0.8919154591876528,0.4525781864142926,0.745478890618736
agiqa3k_full__rn50__split43__sample_joint__jointsearch63,AGIQA-3K-full,43,RN50,core,,,sample_joint,3.0,3.0,0.8397751592284882,0.6016647478907402,0.7207199535596143,0.6061287749636937,0.4264364213509806,0.8877278052750537,0.46860168358523396,0.7561846571880604
agiqa3k_full__rn50__split43__uncentered_joint__jointsearch63,AGIQA-3K-full,43,RN50,core,,,uncentered_joint,1.0,0.03,0.8364387427776843,0.5846357419249787,0.7105372423513314,0.5892772584008746,0.41109744442733853,0.8912535899413779,0.4535999621497358,0.7442439763702343
agiqa3k_full__rn50__split43__sample_at_cc__jointsearch63,AGIQA-3K-full,43,RN50,core,,,sample_at_cc,1.0,0.1,0.837326596915589,0.5879727235868218,0.7126496602512054,0.5907384606641944,0.406225631001905,0.8914305053104856,0.45330431820819467,0.7455362154408973
agiqa3k_full__rn50__split43__uncentered_at_cc__jointsearch63,AGIQA-3K-full,43,RN50,core,,,uncentered_at_cc,1.0,0.1,0.8363337845440241,0.5838556738136002,0.7100947291788121,0.5883794512009096,0.4050518937739953,0.8912471961830172,0.4535934043385403,0.7439063932494877
agiqa3k_full__rn50__split43__centered_only_at_cc__jointsearch63,AGIQA-3K-full,43,RN50,core,,,centered_only_at_cc,1.0,0.1,0.7780432082870143,0.534318158713345,0.6561806835001797,0.6108369233376166,0.46433366307951773,0.811309319927365,0.72997400541382,0.7166298660383583
agiqa3k_full__rn50__split44__ridge_fixed__jointsearch63,AGIQA-3K-full,44,RN50,core,,,ridge_fixed,10.0,0.0,0.8080200411428118,0.4924065600687444,0.6502133006057781,0.5141942566329302,0.37095218207429775,0.8807679784151168,0.5152983461320724,0.7138533499546664
agiqa3k_full__rn50__split44__cc_alpha10__jointsearch63,AGIQA-3K-full,44,RN50,core,,,cc_alpha10,10.0,10.0,0.8337783801434868,0.5635357166732385,0.6986570484083627,0.5769343942715082,0.35028539276173365,0.8849419973436158,0.5161061890048854,0.7610080903204126
agiqa3k_full__rn50__split44__ridge_tuned15__jointsearch63,AGIQA-3K-full,44,RN50,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8414026497685058,0.5888104818902307,0.7151065658293683,0.5586485752480012,0.3313502911961826,0.8999240662610767,0.4443010576385112,0.7574642429610734
agiqa3k_full__rn50__split44__cc_joint__jointsearch63,AGIQA-3K-full,44,RN50,core,,,cc_joint,30.0,30.0,0.8296511644146444,0.5645564083161925,0.6971037863654184,0.5848856787959535,0.34369322297231336,0.8739899292807465,0.5562047324419893,0.7611700352800549
agiqa3k_full__rn50__split44__ridge_matched__jointsearch63,AGIQA-3K-full,44,RN50,core,,,ridge_matched,0.5,0.0,0.8415058834714677,0.5861488615751396,0.7138273725233036,0.5605389050900239,0.34234813665319874,0.8999645167601174,0.4440064921431144,0.7573205677493925
agiqa3k_full__rn50__split44__sample_joint__jointsearch63,AGIQA-3K-full,44,RN50,core,,,sample_joint,100.0,100.0,0.8362627429620785,0.6035226831430841,0.7198927130525813,0.5973186734894241,0.3585014873041575,0.8688990040510606,0.563200446950012,0.7733762222433261
agiqa3k_full__rn50__split44__uncentered_joint__jointsearch63,AGIQA-3K-full,44,RN50,core,,,uncentered_joint,1.0,0.0,0.8392045128536351,0.5783074307939824,0.7087559718238088,0.5595343286167781,0.36526031468864906,0.8986349374294228,0.447047773152819,0.7539515599615942
agiqa3k_full__rn50__split44__sample_at_cc__jointsearch63,AGIQA-3K-full,44,RN50,core,,,sample_at_cc,30.0,30.0,0.8394783715919595,0.6029248065814141,0.7212015890866867,0.5971120123580212,0.3637591446727927,0.8770358327402029,0.5417126146664992,0.7733368475961034
agiqa3k_full__rn50__split44__uncentered_at_cc__jointsearch63,AGIQA-3K-full,44,RN50,core,,,uncentered_at_cc,30.0,30.0,0.827026012306078,0.531792624439145,0.6794093183726115,0.5361096760285157,0.32685907231494,0.8947062204390069,0.45512829897308155,0.7406585506638058
agiqa3k_full__rn50__split44__centered_only_at_cc__jointsearch63,AGIQA-3K-full,44,RN50,core,,,centered_only_at_cc,30.0,30.0,0.8239401366289582,0.564116418374311,0.6940282775016346,0.5898497073737217,0.33903046873101605,0.8611670355343702,0.5909598559634777,0.7600776121764579
agiqa3k_full__rn50__split45__ridge_fixed__jointsearch63,AGIQA-3K-full,45,RN50,core,,,ridge_fixed,10.0,0.0,0.8222349307586949,0.5625348613104725,0.6923848960345838,0.5573796935534395,0.36016465521362956,0.8813345258101256,0.5128190383863686,0.7343006625449819
agiqa3k_full__rn50__split45__cc_alpha10__jointsearch63,AGIQA-3K-full,45,RN50,core,,,cc_alpha10,10.0,10.0,0.8530397635503905,0.6486654276663008,0.7508525956083456,0.623130216197971,0.40304867394012406,0.889070526043453,0.5023968534969773,0.7897394494414348
agiqa3k_full__rn50__split45__ridge_tuned15__jointsearch63,AGIQA-3K-full,45,RN50,core,,,ridge_tuned15,0.9090909090909091,0.0,0.8577441011407076,0.6426628575438215,0.7502034793422645,0.5965658866725042,0.3558875089889398,0.900440766913016,0.44002489893058155,0.7732076849854627
agiqa3k_full__rn50__split45__cc_joint__jointsearch63,AGIQA-3K-full,45,RN50,core,,,cc_joint,30.0,30.0,0.8470956572192373,0.6515406280338247,0.749318142626531,0.6273353651118754,0.41628210004132576,0.8774401101450743,0.5409746854473582,0.791297274618285
agiqa3k_full__rn50__split45__ridge_matched__jointsearch63,AGIQA-3K-full,45,RN50,core,,,ridge_matched,0.25,0.0,0.8584990777223279,0.6522452942662156,0.7553721859942717,0.5800237316832914,0.3273464016625327,0.8988320952540745,0.44281796674059737,0.7711931894365928
agiqa3k_full__rn50__split45__sample_joint__jointsearch63,AGIQA-3K-full,45,RN50,core,,,sample_joint,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606
agiqa3k_full__rn50__split45__uncentered_joint__jointsearch63,AGIQA-3K-full,45,RN50,core,,,uncentered_joint,1.0,0.03,0.8572449407736576,0.6404833630751249,0.7488641519243913,0.5974669407135654,0.35857278500218487,0.9003343282810538,0.440350074280018,0.7728495186438109
agiqa3k_full__rn50__split45__sample_at_cc__jointsearch63,AGIQA-3K-full,45,RN50,core,,,sample_at_cc,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606
agiqa3k_full__rn50__split45__uncentered_at_cc__jointsearch63,AGIQA-3K-full,45,RN50,core,,,uncentered_at_cc,30.0,30.0,0.8473242735500347,0.6091940916124727,0.7282591825812537,0.5847006846646771,0.3458056643164569,0.897986760406718,0.44460269422037146,0.7657288267428465
agiqa3k_full__rn50__split45__centered_only_at_cc__jointsearch63,AGIQA-3K-full,45,RN50,core,,,centered_only_at_cc,30.0,30.0,0.8396238622237058,0.6530758318510469,0.7463498470373764,0.6298513203827513,0.4110241044944327,0.8638931932858462,0.5745549483326835,0.7913195615597866
agiqa3k_full__rn50__split46__ridge_fixed__jointsearch63,AGIQA-3K-full,46,RN50,core,,,ridge_fixed,10.0,0.0,0.8274942073060335,0.5990272352756574,0.7132607212908455,0.6057473088249025,0.41434256607800524,0.88418690981772,0.5160583837108663,0.7469096454593724
agiqa3k_full__rn50__split46__cc_alpha10__jointsearch63,AGIQA-3K-full,46,RN50,core,,,cc_alpha10,10.0,10.0,0.8388450095084242,0.6352640130392371,0.7370545112738307,0.6526322880238499,0.45113156802555754,0.8778315930532159,0.5300174797993685,0.7803871510495505
agiqa3k_full__rn50__split46__ridge_tuned15__jointsearch63,AGIQA-3K-full,46,RN50,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8575266087558862,0.6676843547524808,0.7626054817541834,0.6494254920498913,0.454331310764877,0.9030643458015545,0.4394660137032918,0.787209897071332
agiqa3k_full__rn50__split46__cc_joint__jointsearch63,AGIQA-3K-full,46,RN50,core,,,cc_joint,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726
agiqa3k_full__rn50__split46__ridge_matched__jointsearch63,AGIQA-3K-full,46,RN50,core,,,ridge_matched,0.7692307692307692,0.0,0.8560205132223946,0.6609759096837984,0.7584982114530965,0.6455495719235009,0.442995538748695,0.9019385271108964,0.442884964638492,0.7836066287106391
agiqa3k_full__rn50__split46__sample_joint__jointsearch63,AGIQA-3K-full,46,RN50,core,,,sample_joint,1.0,1.0,0.8570640502890723,0.6683920662897915,0.7627280582894319,0.6540534008578903,0.44765848042911033,0.9008316814447196,0.4477450910324713,0.788890559697452
agiqa3k_full__rn50__split46__uncentered_joint__jointsearch63,AGIQA-3K-full,46,RN50,core,,,uncentered_joint,1.0,0.03,0.8545363712577346,0.6578513124538776,0.7561938418558061,0.6422678100059448,0.4482373283618515,0.9011864117366398,0.44499830667982165,0.7816410597324179
agiqa3k_full__rn50__split46__sample_at_cc__jointsearch63,AGIQA-3K-full,46,RN50,core,,,sample_at_cc,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726
agiqa3k_full__rn50__split46__uncentered_at_cc__jointsearch63,AGIQA-3K-full,46,RN50,core,,,uncentered_at_cc,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726
agiqa3k_full__rn50__split46__centered_only_at_cc__jointsearch63,AGIQA-3K-full,46,RN50,core,,,centered_only_at_cc,1.0,0.0,,,,,,,1.0215551993984866,
aigciqa2023__rn50__split42__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,core,,,ridge_fixed,10.0,0.0,0.7813525298132801,0.4069982564571818,0.5941753931352309,0.40699781056113,0.21442365136344613,0.8090146893564603,0.06099404927819951,0.5732978038501626
aigciqa2023__rn50__split42__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,core,,,cc_alpha10,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553
aigciqa2023__rn50__split42__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,core,,,ridge_tuned15,2.5,0.0,0.8004321535680688,0.4520571734224711,0.62624466349527,0.4520570639060726,0.2557932759099749,0.828667079190083,0.054227187381935514,0.6222676367665471
aigciqa2023__rn50__split42__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,core,,,cc_joint,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553
aigciqa2023__rn50__split42__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,core,,,ridge_matched,2.727272727272727,0.0,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707234,0.05445923049231543,0.6202251640216733
aigciqa2023__rn50__split42__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,core,,,sample_joint,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553
aigciqa2023__rn50__split42__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,core,,,uncentered_joint,3.0,0.1,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707235,0.05445923049231536,0.6202251640216737
aigciqa2023__rn50__split42__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,core,,,sample_at_cc,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553
aigciqa2023__rn50__split42__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,core,,,uncentered_at_cc,10.0,3.0,0.8004321535680688,0.4520571734224711,0.62624466349527,0.4520570639060726,0.2557932759099749,0.8286670791900831,0.05422718738193551,0.6222676367665472
aigciqa2023__rn50__split42__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,core,,,centered_only_at_cc,10.0,3.0,0.7306576909452563,0.42310461958208173,0.576881155263669,0.4231046580407451,0.1786607390941928,0.7136245965032559,0.07449084046750931,0.6494745076516254
aigciqa2023__rn50__split43__ridge_fixed__jointsearch63,AIGCIQA2023,43,RN50,core,,,ridge_fixed,10.0,0.0,0.7853121294660196,0.3858849680466797,0.5855985487563496,0.3858849680466796,0.03061961656015559,0.7837090589036507,0.05867746049213541,0.5270519869239558
aigciqa2023__rn50__split43__cc_alpha10__jointsearch63,AIGCIQA2023,43,RN50,core,,,cc_alpha10,10.0,10.0,0.806354987307001,0.4547003797351117,0.6305276835210563,0.4547003797351115,0.10758544040011112,0.8015577953362955,0.05721296285970467,0.6218196836804987
aigciqa2023__rn50__split43__ridge_tuned15__jointsearch63,AIGCIQA2023,43,RN50,core,,,ridge_tuned15,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506
aigciqa2023__rn50__split43__cc_joint__jointsearch63,AIGCIQA2023,43,RN50,core,,,cc_joint,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135625,0.054320229153294784,0.5877651186305647
aigciqa2023__rn50__split43__ridge_matched__jointsearch63,AIGCIQA2023,43,RN50,core,,,ridge_matched,0.9090909090909091,0.0,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044551,0.054285796888288815,0.5778060699250506
aigciqa2023__rn50__split43__sample_joint__jointsearch63,AIGCIQA2023,43,RN50,core,,,sample_joint,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654
aigciqa2023__rn50__split43__uncentered_joint__jointsearch63,AIGCIQA2023,43,RN50,core,,,uncentered_joint,1.0,0.1,0.7989843028624193,0.39810132444197466,0.598542813652197,0.3981013244419745,0.04890247290914142,0.8072457323044546,0.05428579688828885,0.5778060699250493
aigciqa2023__rn50__split43__sample_at_cc__jointsearch63,AIGCIQA2023,43,RN50,core,,,sample_at_cc,1.0,1.0,0.8015342196570447,0.40957673427804026,0.6055554769675425,0.40957673427804014,0.05557099194220616,0.8086203714135626,0.054320229153294756,0.5877651186305654
aigciqa2023__rn50__split43__uncentered_at_cc__jointsearch63,AIGCIQA2023,43,RN50,core,,,uncentered_at_cc,1.0,1.0,0.796454705154618,0.3947392794294712,0.5955969922920445,0.39473927942947107,0.023951097527090855,0.8058621494406204,0.05486968973840896,0.5765810277353018
aigciqa2023__rn50__split43__centered_only_at_cc__jointsearch63,AIGCIQA2023,43,RN50,core,,,centered_only_at_cc,1.0,1.0,0.7553885446646966,0.4748726498101325,0.6151305972374146,0.47487264981013233,0.10714087246457348,0.7398873522845112,0.06509751887274842,0.638094827353836
aigciqa2023__rn50__split44__ridge_fixed__jointsearch63,AIGCIQA2023,44,RN50,core,,,ridge_fixed,10.0,0.0,0.7642132012335487,0.36686116513846445,0.5655371831860065,0.36686116513846434,0.018171714365101413,0.7795114443152201,0.06324074429426549,0.4975688411410685
aigciqa2023__rn50__split44__cc_alpha10__jointsearch63,AIGCIQA2023,44,RN50,core,,,cc_alpha10,10.0,3.0,0.7708971519841975,0.3880244512364546,0.5794608016103261,0.3880244512364545,-0.027841066963045284,0.7818219605019717,0.06271053988045801,0.5628182109702327
aigciqa2023__rn50__split44__ridge_tuned15__jointsearch63,AIGCIQA2023,44,RN50,core,,,ridge_tuned15,1.0,0.0,0.7920987044653123,0.3957766046123924,0.5939376545388524,0.3957766046123923,0.03328702417338149,0.8129507135609825,0.05625368819608477,0.5776174043096155
aigciqa2023__rn50__split44__cc_joint__jointsearch63,AIGCIQA2023,44,RN50,core,,,cc_joint,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855565,0.05625083110337141,0.5783124302563594
aigciqa2023__rn50__split44__ridge_matched__jointsearch63,AIGCIQA2023,44,RN50,core,,,ridge_matched,0.970873786407767,0.0,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362153,0.05622464648089727,0.5781834774532018
aigciqa2023__rn50__split44__sample_joint__jointsearch63,AIGCIQA2023,44,RN50,core,,,sample_joint,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597
aigciqa2023__rn50__split44__uncentered_joint__jointsearch63,AIGCIQA2023,44,RN50,core,,,uncentered_joint,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202
aigciqa2023__rn50__split44__sample_at_cc__jointsearch63,AIGCIQA2023,44,RN50,core,,,sample_at_cc,1.0,0.03,0.7924204662073011,0.3959988885801612,0.5942096773937311,0.3959988885801611,0.03289802722978605,0.8129949287855566,0.056250831103371375,0.5783124302563597
aigciqa2023__rn50__split44__uncentered_at_cc__jointsearch63,AIGCIQA2023,44,RN50,core,,,uncentered_at_cc,1.0,0.03,0.7923363606200666,0.39590627026025754,0.5941213154401621,0.3959062702602574,0.03256460127813281,0.8131294132362159,0.056224646480897186,0.578183477453202
aigciqa2023__rn50__split44__centered_only_at_cc__jointsearch63,AIGCIQA2023,44,RN50,core,,,centered_only_at_cc,1.0,0.03,0.5536321010707388,0.293248124479022,0.42344011277488036,0.2932481244790219,-0.1317588218949708,0.5429163639467296,0.08769787415217145,0.45038762153512096
aigciqa2023__rn50__split45__ridge_fixed__jointsearch63,AIGCIQA2023,45,RN50,core,,,ridge_fixed,10.0,0.0,0.7842130983520964,0.3897286283226823,0.5869708633373893,0.3897286283226822,0.01956098916365657,0.7984045928540023,0.06270744333965451,0.5492691259973383
aigciqa2023__rn50__split45__cc_alpha10__jointsearch63,AIGCIQA2023,45,RN50,core,,,cc_alpha10,10.0,10.0,0.7877614796410467,0.42804482726683346,0.6079031534539401,0.4280448272668333,0.11141983884412335,0.7900391794035403,0.06173219358835408,0.6199934217940151
aigciqa2023__rn50__split45__ridge_tuned15__jointsearch63,AIGCIQA2023,45,RN50,core,,,ridge_tuned15,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943
aigciqa2023__rn50__split45__cc_joint__jointsearch63,AIGCIQA2023,45,RN50,core,,,cc_joint,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.05700656981443781,0.6116806092750817
aigciqa2023__rn50__split45__ridge_matched__jointsearch63,AIGCIQA2023,45,RN50,core,,,ridge_matched,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943
aigciqa2023__rn50__split45__sample_joint__jointsearch63,AIGCIQA2023,45,RN50,core,,,sample_joint,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824
aigciqa2023__rn50__split45__uncentered_joint__jointsearch63,AIGCIQA2023,45,RN50,core,,,uncentered_joint,1.0,0.0,0.8070828735818436,0.4342687783643605,0.620675825973102,0.4342687783643604,0.12397888302306194,0.824378056374887,0.05467447134151318,0.6018224210343943
aigciqa2023__rn50__split45__sample_at_cc__jointsearch63,AIGCIQA2023,45,RN50,core,,,sample_at_cc,3.0,3.0,0.8022016630786761,0.43538019820320467,0.6187909306409404,0.43538019820320456,0.11714365101417058,0.8126563497771839,0.057006569814437795,0.6116806092750824
aigciqa2023__rn50__split45__uncentered_at_cc__jointsearch63,AIGCIQA2023,45,RN50,core,,,uncentered_at_cc,3.0,3.0,0.8064712433480712,0.4379457256645365,0.6222084845063038,0.4379457256645363,0.12414559599888855,0.8233972857999109,0.054710554474907636,0.6014588388074665
aigciqa2023__rn50__split45__centered_only_at_cc__jointsearch63,AIGCIQA2023,45,RN50,core,,,centered_only_at_cc,3.0,3.0,0.7077899263626006,0.411762526627767,0.5597762264951838,0.4117625266277669,0.0939149763823284,0.7079869853977719,0.07117330878970407,0.623692044886285
aigciqa2023__rn50__split46__ridge_fixed__jointsearch63,AIGCIQA2023,46,RN50,core,,,ridge_fixed,10.0,0.0,0.738867326651183,0.3462906362878578,0.5425789814695204,0.34629063628785767,0.19427618782995273,0.745385122502796,0.07083690995601452,0.4498086011769751
aigciqa2023__rn50__split46__cc_alpha10__jointsearch63,AIGCIQA2023,46,RN50,core,,,cc_alpha10,10.0,3.0,0.7395669205266503,0.36905621932018157,0.5543115699234159,0.36905621932018146,0.22067240900250065,0.7488308807633682,0.06987813990442704,0.5129842007439024
aigciqa2023__rn50__split46__ridge_tuned15__jointsearch63,AIGCIQA2023,46,RN50,core,,,ridge_tuned15,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237
aigciqa2023__rn50__split46__cc_joint__jointsearch63,AIGCIQA2023,46,RN50,core,,,cc_joint,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416581,0.06844939438697187,0.46305471547336674
aigciqa2023__rn50__split46__ridge_matched__jointsearch63,AIGCIQA2023,46,RN50,core,,,ridge_matched,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237
aigciqa2023__rn50__split46__sample_joint__jointsearch63,AIGCIQA2023,46,RN50,core,,,sample_joint,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416589,0.06844939438697183,0.46305471547336774
aigciqa2023__rn50__split46__uncentered_joint__jointsearch63,AIGCIQA2023,46,RN50,core,,,uncentered_joint,0.1,0.0,0.7131040105762134,0.2676484208576457,0.4903762157169296,0.26764842085764556,0.08763545429285911,0.7081602100846537,0.07132804109713325,0.41088769388018237
aigciqa2023__rn50__split46__sample_at_cc__jointsearch63,AIGCIQA2023,46,RN50,core,,,sample_at_cc,1.0,3.0,0.7265287540798927,0.3032138557006576,0.5148713048902751,0.3032138557006575,0.1523756599055293,0.7292034082416589,0.06844939438697183,0.46305471547336774
aigciqa2023__rn50__split46__uncentered_at_cc__jointsearch63,AIGCIQA2023,46,RN50,core,,,uncentered_at_cc,1.0,3.0,0.7354316005524735,0.29924979160878024,0.5173406960806268,0.2992497916087802,0.1335370936371214,0.7457453756263472,0.06689168761681165,0.4610298212033485
